637832,folk
637832,"folk, world, & country"
637833,folk
637833,bluegrass
637833,"folk, world, & country"
637834,folk
637834,rock
637834,pop
637834,"folk, world, & country"
637836,pop rock
637836,classic rock
637836,rock
637837,rock
637838,hard rock
637838,rock
637840,electro
637840,synth-pop
637840,electronic
637840,hip hop
637840,pop
637841,pop rock
637841,rock
637841,pop
637842,house
637842,electro
637842,electronic
637842,pop
637843,synth-pop
637843,house
637843,electronic
637843,pop
637845,thrash
637845,rock
637846,heavy metal
637846,rock
637847,thrash
637847,metalcore
637847,rock
637849,pop rock
637849,rock
637849,pop
753741,blues rock
753741,rock
753742,emo
753742,rock
753743,pop rock
753743,rock
753745,prog rock
753745,psychedelic rock
753745,rock
753746,psychedelic rock
753746,rock
753746,pop
753747,bubblegum
753747,pop
753749,country rock
753749,synth-pop
753749,electronic
753749,rock
753753,indie rock
753753,rock
753754,indie rock
753754,rock
753755,indie rock
753755,rock
753757,indie rock
753757,rock
753759,pop
753759,"folk, world, & country"
753761,pop rock
753761,synth-pop
753761,electronic
753761,rock
753762,pop rock
753762,rock
753763,pop rock
753763,rock
753769,pop rock
753769,rock
753770,grunge
753770,rock
753772,"folk, world, & country"
753774,brit pop
753774,pop rock
753774,rock
753775,alternative rock
753775,indie rock
753775,rock
753776,indie rock
753776,rock
753778,alternative rock
753778,rock
753779,pop rock
753779,rock
753779,pop
753780,alternative rock
753780,rock
753782,folk rock
753782,alternative rock
753782,rock
753783,alternative rock
753783,rock
753784,rock
753787,free funk
753787,disco
753787,funk / soul
753788,hard rock
753788,pop rock
753788,rock
753790,indie rock
753790,rock
753791,indie rock
753791,rock
753792,alternative rock
753792,rock
753793,indie rock
753793,post-punk
753793,rock
753795,thrash
753795,speed metal
753795,rock
753797,black metal
753797,rock
753799,contemporary jazz
753799,jazz
753800,contemporary jazz
753800,jazz
753801,contemporary jazz
753801,jazz
753804,alternative rock
753804,rock
753805,instrumental
753805,rock
753806,rock
753808,indie rock
753808,rock
753809,rock
753809,pop
753812,alternative rock
753812,idm
753812,experimental
753812,electronic
753812,rock
753813,alternative rock
753813,arena rock
753813,rock
753814,alternative rock
753814,rock
753816,classic rock
753816,punk
753816,rock
753817,hard rock
753817,rock
753818,hard rock
753818,rock
753820,rock
753821,classic rock
753821,rock
753821,pop
753822,punk
753822,new wave
753822,rock
753824,hip hop
753825,pop rap
753825,hip hop
753826,hip hop
753828,surf
753828,rock & roll
753828,rockabilly
753828,rock
753829,thrash
753829,speed metal
753829,rock
753830,soft rock
753830,pop rock
753830,rock
753831,soul-jazz
753831,jazz
753833,folk rock
753833,rock
753834,contemporary jazz
753834,vocal
753834,jazz
753843,hard rock
753843,rock
753844,arena rock
753844,blues rock
753844,rock
222122,new wave
222122,theme
222122,rock
222122,stage & screen
222120,power pop
222120,pop rock
222120,rock
222121,pop rock
222121,rock
222118,rock
222116,pop rock
222116,rock
206126,pop rock
206126,rock
206126,pop
222110,indie rock
222110,rock
222112,indie rock
222112,rock
222107,classic rock
222107,rock
222109,glam
222109,rock
222108,blues rock
222108,southern rock
222108,rock
206094,southern rock
206094,rock
206094,pop
206160,rock
222103,house
222103,electronic
222104,alternative rock
222104,new wave
222104,synth-pop
222104,electronic
222104,rock
222105,alternative rock
222105,rock
222100,classic rock
222100,rock
222101,alternative rock
222101,rock
222102,hard rock
222102,heavy metal
222102,rock
222096,alternative rock
222096,nu metal
222096,rock
222097,alternative rock
222097,rock
222098,alternative rock
222098,rock
222093,classic rock
222093,prog rock
222093,rock
222094,heavy metal
222094,rock
222095,hard rock
222095,classic rock
222095,rock
222090,new wave
222090,punk
222090,rock
222089,new wave
222089,punk
222089,rock
222091,rock
222081,rock
222080,classic rock
222080,rock
222082,power pop
222082,pop rock
222082,hard rock
222082,rock
206100,thrash
206100,speed metal
206100,heavy metal
206100,rock
222077,indie rock
222077,rock
222076,garage rock
222076,indie rock
222076,rock
222078,garage rock
222078,indie rock
222078,rock
222085,emo
222085,pop rock
222085,rock
222086,pop rock
222086,rock
222087,pop rock
222087,indie rock
222087,rock
222075,alternative rock
222075,pop rock
222075,rock
222073,rock
206111,grunge
206111,rock
206112,alternative rock
206112,grunge
206112,rock
222074,alternative rock
222074,rock
222069,samba
222069,classic rock
222069,rock
222069,latin
222070,rock
222064,hard rock
222064,grunge
222064,rock
222063,alternative rock
222063,rock
222066,alternative rock
222066,rock
222062,alternative rock
222062,rock
222058,pop rock
222058,rock
222059,alternative rock
222059,pop rock
222059,rock
222059,pop
222060,rock
222054,heavy metal
222054,thrash
222054,rock
222055,heavy metal
222055,rock
222056,heavy metal
222056,electronic
222056,rock
222052,funk
222052,disco
222052,funk / soul
222051,funk
222051,disco
222051,funk / soul
222050,p.funk
222050,funk / soul
206179,hard rock
206179,prog rock
206179,rock
206178,hard rock
206178,prog rock
206178,rock
222053,rock
222043,prog rock
222043,rock
222042,prog rock
222042,electronic
222042,rock
222042,pop
222042,"folk, world, & country"
222042,stage & screen
222041,prog rock
222041,rock
206176,heavy metal
206176,rock
206090,rock
206090,blues
206091,rock
206092,rock
206093,classic rock
206093,rock
206095,rock
206096,glam
206096,rock
206096,pop
206097,alternative rock
206097,rock
206098,indie rock
206098,electronic
206098,rock
206115,punk
206115,pop rock
206115,rock
206113,pop rock
206113,rock
206113,pop
206114,pop rock
206114,punk
206114,rock
206155,pop rock
206155,soul
206155,rock
206155,funk / soul
206155,pop
206124,synth-pop
206124,indie rock
206124,electronic
206124,rock
206124,pop
206125,alternative rock
206125,rock
206127,heavy metal
206127,rock
206128,heavy metal
206128,rock
206129,heavy metal
206129,rock
206131,pop rock
206131,rock
206132,pop rock
206132,rock
206132,pop
206133,pop rock
206133,rock
206135,alternative rock
206135,punk
206135,rock
206137,punk
206137,rock
206136,alternative rock
206136,punk
206136,rock
206140,alternative rock
206140,rock
206139,emo
206139,punk
206139,rock
206141,pop rock
206141,indie rock
206141,rock
206143,pop rock
206143,rock
206144,classic rock
206144,pop rock
206144,glam
206144,alternative rock
206144,industrial
206144,electronic
206144,rock
206146,classic rock
206146,rock
206147,rock
206150,pop rock
206150,rock
206151,pop rock
206151,rock
206152,rock
206153,heavy metal
206153,rock
206156,soul
206156,funk / soul
206157,rhythm & blues
206157,soul
206157,funk / soul
206158,blues rock
206158,southern rock
206158,rock
206161,soul
206161,funk / soul
206162,hard rock
206162,glam
206162,rock
206163,hard rock
206163,rock
206164,heavy metal
206164,rock
206165,classic rock
206165,rock
206166,house
206166,arena rock
206166,electronic
206166,rock
206119,hard rock
206119,rock
753848,modern electric blues
753848,blues
206118,pop rock
206118,rock
206117,alternative rock
206117,rock
206110,folk rock
206110,glam
206110,rock
206167,rock
206167,blues
206168,pop rock
206168,rock
206169,alternative rock
206169,rock
206109,classic rock
206109,rock
206108,classic rock
206108,rock
206149,hard rock
206149,heavy metal
206149,rock
206106,blues rock
206106,rock
206099,heavy metal
206099,rock
753856,alternative rock
753856,rock
753857,rock
753858,classic rock
753858,rock
753859,soft rock
753859,pop rock
753859,indie rock
753859,rock
753861,pop rock
753861,rock
753862,pop rock
753862,rock
753863,pop rock
753863,rock
753863,pop
753865,doom metal
753865,gothic metal
753865,rock
753866,hard rock
753866,rock
753867,hardcore
753867,rock
753869,heavy metal
753869,rock
753870,hard rock
753870,rock
753871,rock
753873,pop rock
753873,indie rock
753873,electronic
753873,rock
753873,pop
753874,pop rock
753874,rock
753874,pop
753875,indie rock
753875,rock
753877,rock
753878,indie rock
753878,rock
753879,new wave
753879,rock
753881,alternative rock
753881,conscious
753881,funk
753881,hip hop
753881,rock
753881,funk / soul
753882,punk
753882,rock
753883,surf
753883,pop rock
753883,rock
753885,country rock
753885,rock
753889,hard rock
753889,glam
753889,rock
753890,synth-pop
753890,electronic
753890,pop
753894,doom metal
753894,heavy metal
753894,rock
753895,doom metal
753895,heavy metal
753895,rock
753896,acid rock
753896,doom metal
753896,heavy metal
753896,rock
899782,arena rock
899782,classic rock
899782,pop rock
899782,rock
899783,hard rock
899783,classic rock
899783,glam
899783,rock
899784,pop rock
899784,classic rock
899784,rock
899785,soft rock
899785,pop rock
899785,hard rock
899785,rock
899787,pop rock
899787,rock
899788,roots reggae
899788,reggae
899789,hard rock
899789,heavy metal
899789,rock
899790,funk
899790,funk / soul
294974,power pop
294974,rock
294975,soft rock
294975,power pop
294975,rock
294924,alternative rock
294924,punk
294924,nu metal
294924,rock
271472,alternative rock
271472,rock
271473,alternative rock
271473,rock
271416,rock
271417,nu metal
271417,heavy metal
271417,rock
258374,classic rock
258374,rock
258375,pop rock
258375,rock
248752,pop rock
248752,rock
248752,pop
369779,southern rock
369779,rock
369828,alternative rock
369828,rock
390449,pop rock
390449,rock
436602,heavy metal
436602,hard rock
436602,rock
436648,alternative rock
436648,nu metal
436648,rock
436649,alternative rock
436649,rock
492964,new wave
492964,punk
492964,rock
509656,pop rock
509656,rock
509696,funk / soul
509735,progressive house
509735,breakbeat
509735,electronic
590204,alternative rock
590204,indie rock
590204,blues rock
590204,rock
590206,glam
590206,rock
590244,punk
590244,rock & roll
590244,rock
637728,country
637728,"folk, world, & country"
637730,alternative rock
637730,rock
637819,emo
637819,pop rock
637819,rock
753750,country
753750,soft rock
753750,ballad
753750,pop
753751,country rock
753751,synth-pop
753751,electronic
753751,rock
753758,indie rock
753758,rock
753758,pop
753803,pop rock
753803,power pop
753803,rock
753803,pop
222113,classic rock
222113,rock
222083,alternative rock
222083,rock
222084,pop rock
222084,rock
206175,heavy metal
206175,rock
206174,hard rock
206174,rock
206145,pop rock
206145,rock
206104,rock
206101,hard rock
206101,rock
753891,classic rock
753891,rock
390451,alternative rock
390451,rock
899792,rock
899793,rock & roll
899793,rhythm & blues
899793,rock
899793,funk / soul
899794,country
899794,pop
899794,"folk, world, & country"
899795,country
899795,pop
899795,"folk, world, & country"
899797,alternative rock
899797,emo
899797,rock
899798,alternative rock
899798,indie rock
899798,rock
899799,alternative rock
899799,indie rock
899799,rock
899801,hard rock
899801,glam
899801,classic rock
899801,rock
899802,classic rock
899802,rock
899803,pop rock
899803,classic rock
899803,rock
899805,heavy metal
899805,rock
899806,heavy metal
899806,rock
899807,heavy metal
899807,rock
899809,pop rock
899809,rock
899810,classic rock
899810,soundtrack
899810,theme
899810,rock
899810,stage & screen
899811,pop rock
899811,rock
899812,rock
899814,rock & roll
899814,rhythm & blues
899814,rock
899815,rock & roll
899815,rock
899816,rock & roll
899816,rock
342833,metalcore
342833,rock
342830,blues
342822,melodic death metal
342822,rock
342823,heavy metal
342823,speed metal
342823,death metal
342823,symphonic rock
342823,rock
342824,heavy metal
342824,speed metal
342824,death metal
342824,symphonic rock
342824,rock
342801,soundtrack
342801,arena rock
342801,rock
342801,stage & screen
342803,soundtrack
342803,arena rock
342803,rock
342803,stage & screen
342804,comedy
342804,parody
342804,heavy metal
342804,rock
342805,soundtrack
342805,arena rock
342805,rock
342805,stage & screen
342783,pop rock
342783,rock
342784,rock
342784,pop
342774,alternative rock
342774,rock
342754,hard rock
342754,heavy metal
342754,rock
295006,hard rock
295006,grunge
295006,rock
295009,alternative rock
295009,hard rock
295009,rock
294998,southern rock
294998,rock
294999,hard rock
294999,rock
294994,alternative rock
294994,ska
294994,punk
294994,rock
294995,punk
294995,ska
294995,rock
294961,rock
294961,pop
294917,alternative rock
294917,rock
271441,hard rock
271441,pop rock
271441,arena rock
271441,rock
271432,rock
271433,rock
271421,rock
271412,hard rock
271412,rock
258385,punk
258385,hard rock
258385,grunge
258385,rock
258355,rock
248751,blues
342850,stoner rock
342850,hard rock
342850,rock
369766,parody
369766,alternative rock
369766,rock
369784,hard rock
369784,rock
390360,alternative rock
390360,hardcore
390360,rock
390364,blues rock
390364,classic rock
390364,psychedelic rock
390364,rock
390364,blues
390377,hard rock
390377,heavy metal
390377,rock
390386,punk
390386,rock
390396,alternative rock
390396,hard rock
390396,rock
390397,alternative rock
390397,hard rock
390397,rock
390398,alternative rock
390398,hard rock
390398,rock
390403,acoustic
390403,heavy metal
390403,rock
390404,hard rock
390404,pop rock
390404,rock
390406,hard rock
390406,glam
390406,rock
390407,arena rock
390407,rock
390408,glam
390408,heavy metal
390408,rock
390409,heavy metal
390409,rock
390410,heavy metal
390410,glam
390410,rock
390424,alternative rock
390424,hard rock
390424,rock
390425,alternative rock
390425,rock
390426,alternative rock
390426,arena rock
390426,rock
390427,art rock
390427,hard rock
390427,arena rock
390427,prog rock
390427,rock
390428,rock
390428,pop
390432,heavy metal
390432,hard rock
390432,rock
436610,hard rock
436610,rock
436613,pop punk
436613,punk
436613,rock
436613,pop
436616,punk
436616,rock
436620,death metal
436620,rock
436623,rock
436624,hard rock
436624,heavy metal
436624,progressive metal
436624,rock
436625,heavy metal
436625,prog rock
436625,rock
436658,death metal
436658,experimental
436658,rock
436669,post-hardcore
436669,rock
492958,rock & roll
492958,rock
492979,punk
492979,rock
492983,prog rock
492983,heavy metal
492983,rock
509649,heavy metal
509649,rock
509662,rock
509662,blues
509708,hard rock
509708,funk metal
509708,alternative rock
509708,rock
590170,ska
590170,punk
590170,rock
590172,punk
590172,rock
590184,alternative rock
590184,grunge
590184,rock
590191,rock
590222,hardcore
590222,punk
590222,rock
590248,rock
637725,indie rock
637725,rock
637726,emo
637726,hardcore
637726,arena rock
637726,heavy metal
637726,rock
637741,hardcore
637741,emo
637741,rock
637747,hard rock
637747,rock
637767,melodic death metal
637767,rock
637768,death metal
637768,rock
637771,melodic death metal
637771,rock
637773,punk
637773,rock
637774,punk
637774,rock
637775,punk
637775,rock
637785,alternative rock
637785,hard rock
637785,classic rock
637785,rock
637790,europop
637790,electronic
637790,pop
637791,europop
637791,electronic
637791,pop
637792,symphonic rock
637792,rock
637803,alternative rock
637803,hard rock
637803,grunge
637803,rock
753765,melodic death metal
753765,rock
753766,melodic death metal
753766,rock
753786,hard rock
753786,classic rock
753786,rock
753796,death metal
753796,rock
753810,punk
753810,oi
753810,rock
753835,pop
753835,"folk, world, & country"
753845,arena rock
753845,blues rock
753845,rock
222114,alternative rock
222114,hard rock
222114,rock
222115,indie rock
222115,rock
222111,punk
222111,rock
206122,rhythm & blues
206122,funk / soul
206122,blues
753847,chicago blues
753847,blues
753849,hard bop
753849,jazz
206105,alternative rock
206105,blues rock
206105,lo-fi
206105,indie rock
206105,garage rock
206105,rock
753851,hardcore
753851,emo
753851,rock
753852,hardcore
753852,emo
753852,rock
753853,emo
753853,rock
753854,emo
753854,rock
753886,country
753886,"folk, world, & country"
753767,melodic death metal
753767,rock
294919,hard rock
294919,rock
294920,rock
294921,hard rock
294921,rock
436644,pop rock
436644,arena rock
436644,rock
222071,pop rock
222071,rock
222071,latin
222071,pop
206121,funk
206121,funk / soul
206121,blues
206123,blues
753740,southern rock
753740,rock
753893,hard rock
753893,rock
342829,classic rock
342829,rock
271439,experimental
271439,ambient
271439,electronic
271427,synth-pop
271427,disco
271427,electronic
271420,jazz
271420,non-music
271420,"folk, world, & country"
258399,free improvisation
258399,noise
258399,electronic
258400,death metal
258400,rock
369782,alternative rock
369782,rock
390400,indie rock
390400,rock
390401,garage house
390401,electronic
390401,pop
436656,soft rock
436656,rock
436656,pop
436657,alternative rock
436657,rock
509648,rock
509650,techno
509650,electronic
509675,g-funk
509675,hip hop
637764,thrash
637764,rock
753771,emo
753771,power pop
753771,pop rock
753771,rock
206159,psychedelic rock
206159,fusion
206159,goth rock
206159,folk
206159,ebm
206159,doom metal
206159,industrial
206159,breakbeat
206159,art rock
206159,experimental
206159,prog rock
206159,electronic
206159,jazz
206159,rock
206159,funk / soul
206159,non-music
206159,pop
206159,"folk, world, & country"
206088,country
206088,"folk, world, & country"
222065,bossa nova
222065,latin jazz
222065,jazz
222065,latin
